comments,contain_gender_bias,bias,hate,english
장모님께는 자식된 도리를 해야 하고 어머니께누 자식된 도리 따위는 필요 없고?아직 많이 어린거 같음엄마가 또 상처받길 원하지 않는마음은 알겠지만 말은 함부로 내뱉는게 아님,FALSE,others,none,"You have to act like a child to your mother-in-law, and you don't need to act like a child to your mother, right? I think you're still very young. I understand that you don't want your mother to get hurt again, but I'm not saying things carelessly."
장미희ㅜ집에서 일하는 아줌마는 원상탸로 돌려놔라 ... 너무 억지다.! 큰딸은 결국 팀장하고 결혼하겠지만 ... 그 찌질이 남자 엄마행동도 너무 오버다.,TRUE,gender,none,Jang Mi-heeㅜPut the lady who works at home back to its original state... It's too unreasonable.! The eldest daughter will eventually marry the team leader... but that scoundrel's mother's behavior is too extreme.
장미희씨 보려고 봤는데 역시 옷 제일 잘입어요 우아하시고 제일 멋있어요 죽기전에 한번 만나고 싶어요,FALSE,none,none,"I went to see Jang Mi-hee, and as expected, she dresses the best. She is elegant and the coolest. I want to meet her once before I die."
장미희유동근씨 목소리 옛날영화 보는거같아서 좋음,FALSE,none,none,I like Jang Mi-hee and Yoo Dong-geun's voice because it feels like I'm watching an old movie.
장백지 남자 밝히는걸로 엄텅유명한데 ... 색녀다 색녀,TRUE,gender,hate,She's famous for revealing men in her white paper... She's a slut.
장백지도 부모도그런거아닐까?형제자매들이 배다르던가 어머니가다다르던지..개드러움..,FALSE,others,offensive,Isn't it the same with Jangbaekji and his parents? Whether his brothers and sisters are different from each other or his mother is different...hehehe..
장사 잘되면 옮기는게 좋지 좋은 동네로 저정도면 강남서 2만원 받아도 먹을 사람은 먹어 9000원은 진짜 자원봉사네 백종원 체인땡도 저정도 갓성비 전혀 없음,FALSE,others,none,"If business is going well, it's better to move to a good neighborhood. If that's the case, even if you get 20,000 won in Gangnam, people eat it. 9,000 won is really volunteer work. Even Baek Jong-won's Chain Dang has no godliness at all."
장승조랑 밀어주셍‥,FALSE,none,none,Push it with Jang Seung-jo...
장신영 안나왔으면 좋겠다드세보여 남편 휘어잡는거같이보이는데애데리고 재혼했으면 좀더 잘해야되지않을까,FALSE,others,offensive,I wish Jang Shin-young didn't show up. She looks strong and seems like she's trying to control her husband. Wouldn't she have done better if she remarried with a child?
장신영이 관리해야 강경준이 아저씨같지,FALSE,others,offensive,Jang Shin-young has to take care of it so Kang Kyeong-jun will be like an old man.
장애인 스티븐 호킹박사보다 일베충들의 행복지수가 더 높다.,FALSE,others,hate,The happiness index of Ilbe loyalists is higher than that of the disabled Dr. Stephen Hawking.
"장애인이라는 큰 벽을 가지고 자기목표를 정진하고 열심히 산다는게 쉬운일은 아닌데.. 부럽기도 하고, 본 받아야 할 점이네요삼가 고인의 명복을 빕니다",FALSE,none,none,"It's not easy to pursue one's goals and live hard despite the huge barrier of being disabled... I'm envious, and it's something I should emulate. May the deceased rest in peace."
장위안한테 카메라 들이대고 물어보면 재밌겠다. 만약에 중국 욕하면 장위안도 인체신비전에서 언제나 볼 수 있을텐데 ㅎㅎ,FALSE,none,hate,"It would be fun to point a camera at Zhang Yuan and ask him. If you criticize China, you can always see Zhang Yuan in the Mystery of the Human Body haha."
장윤정 결혼잘했지..가수나부랭이주제에,FALSE,others,offensive,Jang Yoon-jeong had a good marriage..On the topic of singers and singers
장윤정 그냥 재수없는타입 여자가 억세고 드세보인다 도경한 깨갱거리며살것같다,TRUE,gender,hate,Jang Yoon-jeong is just an unlucky type of woman. She looks strong and tough. It seems like she will live her life with a bang.
장윤정 남동생이 축구했으니 너도 축구선수할꺼야.,FALSE,others,offensive,"Jang Yun-jeong’s younger brother played soccer, so you will also become a soccer player."
장윤정 노래는 들으면 감정이입되고 같이 눈물 나고 그런데 얜 아주 감정이 메말라서 무슨 기계가 노래하는 것같고 결정적으로 노래를 ㅈ 못부른다 무슨 수로 1위했는지 모르겠다 또 투표로 조작했나,FALSE,others,hate,"When I listen to Jang Yoon-jeong's song, I get emotional and cry along with her, but she's so emotionally drained that it feels like some kind of machine is singing and she definitely can't sing. I don't know how she got first place. Was it manipulated by voting again?"
"장윤정 만나서 사람됐지~~ 오죽하면 장윤정이 결혼조건으로 프리선언금지, kbs퇴사금지 걸었겠냐?? 얘도 한때는 많이 놀았다든데~~",FALSE,none,hate,I met Jang Yoon-jeong and became a person~~ How much better would Jang Yoon-jeong have banned free declarations and a ban on leaving KBS as a condition of marriage?? I heard he also played a lot at one time~~
장윤정 좋아요~ 난 저 특유의 콧소리가 좋음. 계속 흥하길~~,FALSE,none,none,I like Jang Yun-jeong~ I like that unique nasal voice. May you continue to prosper~~
장윤정부부 돈도많다며 구지 예능 모하러나와 몬난이남매 자랑하려 그러는갑네 거만한 장윤정 티비서 보기실다,FALSE,others,offensive,"They say Jang Yoon's government has a lot of money, so they came out to show off the old entertainment show and boasted about the Monnan siblings. You can see the arrogant Jang Yoon Jung on TV."
장윤정이 담주 전설이 웬말이냐...막장으로가네...그리고 판정단 입장시킬때 귀지확인하고 입장시켜라...막귀들만있나...박기영 빼고 다 그냥 쑈다,FALSE,none,hate,"What is the legend about Jang Yoon-jeong's next role? It's going to the worst... And when you let the judges enter, check the earwax before letting them in... Are there only evil spirits... Everyone except Park Ki-young just showed off."
장자연 소속사 엿다던데 ㅡㅡ 과연 자살일지 ㅠ 의문점이 꽤많음 ㅡㅡ,FALSE,none,none,I heard that Jang Ja-yeon's agency was spying on her ㅡㅡ I wonder if it really was suicide ㅠ There are quite a few questions ㅡㅡ
장자연씨 진짜 미모도 심성도 정말 괜찮더라~~김건모의이번일로충격또한 심할텐데결혼의시작이 큰 장애를 만난것같은데슬기롭게잘 헤쳐나가기를 바랍니다,FALSE,none,none,Jang Ja-yeon's beauty and personality are really good~~ Kim Gun-mo's incident must have been a huge shock. It seems like the start of their marriage has encountered a major obstacle. I hope they overcome it wisely.
장재인은 한국의 빌리 아일리시가 될 줄 알았더니 고작 이런 치정질로 인터넷 언론에 오르내리나? 실망입니다...,FALSE,none,offensive,"I thought Jang Jae-in would become Korea's Billie Eilish, but she ended up being featured in the internet media with such slander? I'm disappointed..."
장제원 아들 가릴려고 별짓 다한다 ㅋㅋㅋㅋㅋ,FALSE,none,none,They're doing everything they can to cover up Jang Je-won's son lol.
장태준이 죽인거는 아닌거 같은데 시즌2에서 풀어주것지 근데 11월까지 어떻게 기다리지 ㅠㅠ,FALSE,none,none,"I don't think Jang Tae-jun killed him, but he will be released in Season 2. But how can we wait until November?"
재결합!!! 컴백합시다,FALSE,none,none,reunion!!! Let's make a comeback
재국의 아이돌?? 이런듣보 그룹도있었나?? 방탄보다 인기없음 관심업슴 케케,FALSE,none,offensive,"Idol in your country?? Was there even a group like this?? Not as popular as Bangtan, business of interest keke"
재균아 노래방도우미 불렀냐 않불렀냐,FALSE,none,hate,"Jaekyun, did you sing the karaoke helper or not?"
재동아... 잘 지내냐?,FALSE,none,none,Jaedong... are you okay?
재미 1도 없다,FALSE,none,none,It's not fun at all
재미 1도 없으..완전 산으로 가버린 스토리,FALSE,none,none,It's not fun at all...the story has gone completely astray.
재미 있습니까 ?,FALSE,none,none,Is it fun?
재미가 없어요,FALSE,none,none,It's not fun
재미로하지말고 유익하게진행해보세요 ~~서장훈 추천,FALSE,none,none,"Do not do it for fun, but do it profitably ~~ Recommended by Seo Jang-hoon"
재미만 있더만 다들악플이네,FALSE,none,none,"It's just fun, but everyone's comments are negative."
재미없어 안봄,FALSE,none,none,"It's not fun, I don't watch it"
재미없어요 빨리끝내고 후속작보여주세요 ㅠ,FALSE,none,none,It's not fun. Please finish it quickly and show me the sequel.
재미에 몰입감 최고던데.너무 비꼬는 분들이 많네요.드라마로써 재미있음 된거지..,FALSE,none,none,"It's fun and immersive, but there are a lot of people who are too sarcastic. It's just fun as a drama."
재민이인거 같네요,FALSE,none,none,I think it's Jaemin.
재밌게 봤어요!!!! 제작진분들 배우분들 모두모두 수고하셨습니다!,FALSE,none,none,I had fun!!!! Thank you to all the production crew and actors for their hard work!
재밌게 봤어요. ~,FALSE,none,none,I enjoyed it. ~
재밌게 잘보고 있어요,FALSE,none,none,I'm having fun watching it
재밌기만 하구만 뭘그리들 불평불만들이 많으신가요?,FALSE,none,none,"It's just fun, but why are there so many complaints?"
재밌긴 한데 내용전개가 좀... 그래도 김지원 진짜 세젤예임.....,FALSE,none,none,"It's fun, but the plot development is a bit... Still, Kim Ji-won is a real charmer....."
재밌는데 신선하고 연기좋고 대만족,FALSE,none,none,"It's fun, fresh, good acting, and I'm very satisfied."
재밌다는 사람들 진심 알바 아니고??,FALSE,none,none,"People who say it’s fun, seriously, it’s not a part-time job??"
재밌어 재밌어!!!,FALSE,none,none,"It’s fun, it’s fun!!!"
"재밌어요^^ 1회에 나온 라가즈 멋있었는데...이야기스토리는 좀 특이하지만재밌게 보고 있습니다송중기,김지원연기도 잘하고 앞으로기대됩니다",FALSE,none,none,"It's fun ^^ Ragaz in episode 1 was cool... The story is a bit unusual, but I'm enjoying it. Song Joong-ki and Kim Ji-won's acting are good, and I'm looking forward to the future."
재밌어요차선희씨 밤새간호하는 장면 눈물났어요담주가빨리오길,FALSE,none,none,It's funny. The scene where Cha Seon-hee is nursing all night long made me cry. I hope next week comes quickly.
재밌었고 스토리도 잘 지은듯 굳굳,FALSE,none,none,It was fun and the story seemed well written.
재밌음! 완전 재밌음~바뀐인생이 서로에게 더 나아보임,FALSE,none,none,Fun! It's so fun~ Our changed lives seem better for both of us
재발 유재석 박명수 나가라. 정말 재미앖다. 늘 남 멘트 주워담고 재미없은 유재석. 박명수는 외모라도 웃겼는데 지금은 머리심고 꾸미고 나오니 전혀 노잼. 게다가 재치도 없고 열정도 없고.,FALSE,none,offensive,"Relapse Yoo Jae-seok and Park Myung-soo, get out. It was really fun. Yoo Jae-seok, who always picks up other people's comments and is boring. Park Myung-soo used to look funny, but now that he's dressed up and dressed up, he's no fun at all. Moreover, there is no tact or passion."
재산 수백억이니 쉬고 싶으면 쉬는거지. 느그들은 우울증 약 먹으면서 일해야 되고 ㅇㅇ,FALSE,none,offensive,"If you want to rest because you have tens of billions of assets, you can rest. They have to work while taking medication for depression."
재석이 방송 안본지 오래됐다! 이제 그만 하자!,FALSE,none,none,It’s been a long time since I watched Jaeseok’s broadcast! Let's stop now!
